,sample,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,press_0,press_1,press_2,press_3,press_4,press_5,cop_x_r,cop_y_r,cop_x_l,cop_y_l,cop_x_all,cop_y_all
173,1740,338,921,951,348,968,812,29.5327,2.96254,2.02524,28.2653,1.51989,6.95105,0.307829,-5.37975,0.235382,-4.25961,0.143805,-0.554039
174,1750,337,921,949,347,968,812,29.6636,2.96254,2.08588,28.3888,1.51989,6.95105,0.302594,-5.37178,0.23287,-4.2625,0.149086,-0.55338
175,1760,337,920,950,348,968,813,29.6636,2.99484,2.05553,28.2653,1.51989,6.90959,0.307171,-5.36767,0.231513,-4.26597,0.169207,-0.555611
176,1770,337,921,948,348,968,814,29.6636,2.96254,2.1163,28.2653,1.51989,6.86824,0.299983,-5.36432,0.227442,-4.26822,0.172124,-0.557129
177,1780,337,921,950,348,968,813,29.6636,2.96254,2.05553,28.2653,1.51989,6.90959,0.305199,-5.37922,0.231513,-4.26597,0.164759,-0.56041
178,1790,337,921,950,348,969,812,29.6636,2.96254,2.05553,28.2653,1.49071,6.95105,0.305199,-5.37922,0.237483,-4.26524,0.165739,-0.557681
179,1800,337,919,948,348,970,812,29.6636,3.0272,2.1163,28.2653,1.4616,6.95105,0.303939,-5.34125,0.23935,-4.26676,0.18297,-0.542095
180,1810,337,921,947,348,969,812,29.6636,2.96254,2.14678,28.2653,1.49071,6.95105,0.297367,-5.35685,0.236804,-4.25304,0.172039,-0.542288
181,1820,337,921,949,348,968,810,29.6636,2.96254,2.08588,28.2653,1.51989,7.03426,0.302594,-5.37178,0.242244,-4.23062,0.157329,-0.534273
182,1830,338,921,949,348,969,812,29.5327,2.96254,2.08588,28.2653,1.49071,6.95105,0.302604,-5.36482,0.237256,-4.26117,0.152173,-0.548064
183,1840,337,920,950,349,968,812,29.6636,2.99484,2.05553,28.1426,1.51989,6.95105,0.307171,-5.36767,0.237229,-4.24455,0.180603,-0.543538
184,1850,338,919,948,348,970,812,29.5327,3.0272,2.1163,28.2653,1.4616,6.95105,0.303955,-5.33418,0.23935,-4.26676,0.167348,-0.537586
185,1860,338,920,946,348,970,813,29.5327,2.99484,2.17733,28.2653,1.4616,6.90959,0.296715,-5.33075,0.235254,-4.26899,0.170284,-0.539087
186,1870,339,920,948,348,968,812,29.4026,2.99484,2.1163,28.2653,1.51989,6.95105,0.301977,-5.33871,0.23471,-4.24745,0.138983,-0.529361
187,1880,339,920,947,349,968,812,29.4026,2.99484,2.14678,28.1426,1.51989,6.95105,0.299342,-5.33119,0.236548,-4.23237,0.155665,-0.519084
188,1890,340,920,948,349,969,811,29.2733,2.99484,2.1163,28.1426,1.49071,6.9926,0.301985,-5.33165,0.242771,-4.23565,0.13896,-0.516971
189,1900,340,919,947,349,969,811,29.2733,3.0272,2.14678,28.1426,1.49071,6.9926,0.301344,-5.31245,0.242538,-4.23158,0.145579,-0.507005
190,1910,340,918,948,351,970,811,29.2733,3.05964,2.1163,27.8992,1.4616,6.9926,0.305989,-5.30834,0.24932,-4.22324,0.181164,-0.501329
191,1920,341,919,947,352,968,812,29.1447,3.0272,2.14678,27.7785,1.51989,6.95105,0.30135,-5.3053,0.24276,-4.19918,0.172573,-0.489791
192,1930,342,920,946,353,968,811,29.0169,2.99484,2.17733,27.6585,1.51989,6.9926,0.296663,-5.30224,0.248311,-4.17338,0.165914,-0.472659
193,1940,342,918,946,353,968,812,29.0169,3.05964,2.17733,27.6585,1.51989,6.95105,0.30071,-5.2788,0.2446,-4.18399,0.178196,-0.47004
194,1950,344,919,946,354,969,813,28.7634,3.0272,2.17733,27.5393,1.49071,6.90959,0.298676,-5.27609,0.245342,-4.19327,0.16471,-0.472004
195,1960,345,919,946,353,968,811,28.6378,3.0272,2.17733,27.6585,1.51989,6.9926,0.29867,-5.26886,0.248311,-4.17338,0.124259,-0.454112
196,1970,346,918,945,355,970,811,28.5129,3.05964,2.20794,27.4206,1.4616,6.9926,0.298006,-5.24197,0.25704,-4.16651,0.152916,-0.437664
197,1980,346,918,945,356,968,811,28.5129,3.05964,2.20794,27.3027,1.51989,6.9926,0.298006,-5.24197,0.254354,-4.1357,0.158739,-0.423815
198,1990,347,918,945,355,968,810,28.3888,3.05964,2.20794,27.4206,1.51989,7.03426,0.297999,-5.23464,0.256,-4.13623,0.125913,-0.417299
199,2000,348,919,946,357,968,809,28.2653,3.0272,2.17733,27.1854,1.51989,7.07602,0.298654,-5.24706,0.264275,-4.10693,0.129157,-0.405207
200,2010,349,918,946,357,969,810,28.1426,3.05964,2.17733,27.1854,1.49071,7.03426,0.30073,-5.22777,0.26291,-4.1276,0.126123,-0.407236
201,2020,349,918,944,358,968,809,28.1426,3.05964,2.23861,27.0687,1.51989,7.07602,0.29523,-5.21205,0.265885,-4.08744,0.137203,-0.379908
202,2030,349,918,946,358,969,807,28.1426,3.05964,2.17733,27.0687,1.49071,7.15985,0.30073,-5.22777,0.276487,-4.08363,0.130484,-0.380373
203,2040,351,918,945,358,968,809,27.8992,3.05964,2.20794,27.0687,1.51989,7.07602,0.297967,-5.20514,0.26615,-4.09151,0.104713,-0.375938
204,2050,350,917,946,361,968,809,28.0205,3.09215,2.17733,26.7227,1.51989,7.07602,0.302822,-5.20838,0.272858,-4.06141,0.164766,-0.365181
205,2060,351,918,946,362,968,809,27.8992,3.05964,2.17733,26.6086,1.51989,7.07602,0.300735,-5.21305,0.275014,-4.04997,0.159062,-0.360224
206,2070,352,918,946,362,968,808,27.7785,3.05964,2.17733,26.6086,1.51989,7.11788,0.300738,-5.20567,0.278882,-4.03892,0.140617,-0.348284
207,2080,353,917,947,362,967,807,27.6585,3.09215,2.14678,26.6086,1.54912,7.15985,0.305636,-5.19406,0.280553,-4.02194,0.120348,-0.332289
208,2090,354,917,945,363,968,808,27.5393,3.09215,2.20794,26.4952,1.51989,7.11788,0.300068,-5.17066,0.280773,-4.02334,0.131524,-0.323381
209,2100,355,916,946,362,967,807,27.4206,3.12473,2.17733,26.6086,1.54912,7.15985,0.305007,-5.15895,0.280271,-4.01789,0.0973132,-0.312678
210,2110,354,917,944,365,967,806,27.5393,3.09215,2.23861,26.2701,1.54912,7.20192,0.297264,-5.16265,0.290152,-3.96379,0.150629,-0.288472
211,2120,354,916,943,364,968,807,27.5393,3.12473,2.26935,26.3823,1.51989,7.15985,0.296584,-5.14245,0.286267,-3.99252,0.151377,-0.295163
212,2130,354,917,943,364,967,806,27.5393,3.09215,2.26935,26.3823,1.54912,7.20192,0.294454,-5.15462,0.287665,-3.97141,0.138928,-0.288442
213,2140,354,918,943,366,968,805,27.5393,3.05964,2.26935,26.1585,1.51989,7.2441,0.292323,-5.16679,0.298525,-3.94679,0.163047,-0.279857
214,2150,355,917,944,367,967,806,27.4206,3.09215,2.23861,26.0476,1.54912,7.20192,0.297253,-5.15512,0.294555,-3.94039,0.16346,-0.273128
215,2160,356,916,945,367,968,805,27.3027,3.12473,2.20794,26.0476,1.51989,7.2441,0.30221,-5.14338,0.301372,-3.94318,0.152025,-0.265775
216,2170,354,916,947,367,967,806,27.5393,3.12473,2.14678,26.0476,1.54912,7.20192,0.307777,-5.17443,0.295465,-3.95256,0.176472,-0.28893
217,2180,355,916,947,368,967,806,27.4206,3.12473,2.14678,25.9372,1.54912,7.20192,0.307807,-5.16695,0.297683,-3.94084,0.175352,-0.278896
218,2190,356,917,946,369,965,806,27.3027,3.09215,2.17733,25.8274,1.60777,7.20192,0.302888,-5.1637,0.294446,-3.90478,0.162831,-0.25963
219,2200,357,918,945,369,968,806,27.1854,3.05964,2.20794,25.8274,1.51989,7.20192,0.297919,-5.16042,0.301856,-3.93108,0.158699,-0.267788
220,2210,358,918,947,369,966,807,27.0687,3.05964,2.14678,25.8274,1.57842,7.15985,0.303595,-5.16915,0.293342,-3.93034,0.133813,-0.272291
221,2220,357,915,946,369,965,805,27.1854,3.15738,2.17733,25.8274,1.60777,7.2441,0.307193,-5.13157,0.298434,-3.89338,0.154049,-0.237458
222,2230,359,916,946,370,967,805,26.9527,3.12473,2.17733,25.7182,1.54912,7.2441,0.305085,-5.12876,0.305829,-3.9018,0.142203,-0.236433
223,2240,360,917,945,370,966,805,26.8374,3.09215,2.20794,25.7182,1.57842,7.2441,0.300069,-5.12542,0.302925,-3.88762,0.120403,-0.226837
224,2250,360,917,946,369,966,805,26.8374,3.09215,2.17733,25.8274,1.57842,7.2441,0.302933,-5.1336,0.301013,-3.9035,0.104347,-0.237568
225,2260,359,917,946,369,967,807,26.9527,3.09215,2.17733,25.8274,1.54912,7.15985,0.302922,-5.14115,0.295609,-3.93642,0.130453,-0.261602
226,2270,359,918,952,369,969,805,26.9527,3.05964,1.99501,25.8274,1.49071,7.2441,0.317768,-5.20214,0.310667,-3.9583,0.114039,-0.29288
227,2280,359,917,952,369,966,806,26.9527,3.09215,1.99501,25.8274,1.57842,7.20192,0.319912,-5.1897,0.298863,-3.93918,0.108978,-0.281885
228,2290,359,918,948,369,965,805,26.9527,3.05964,2.1163,25.8274,1.60777,7.2441,0.306452,-5.16981,0.299051,-3.90142,0.105369,-0.253611
229,2300,359,918,947,369,967,805,26.9527,3.05964,2.14678,25.8274,1.54912,7.2441,0.303608,-5.16169,0.303905,-3.91766,0.116524,-0.257164
230,2310,359,917,946,369,966,805,26.9527,3.09215,2.17733,25.8274,1.57842,7.2441,0.302922,-5.14115,0.301013,-3.9035,0.119173,-0.242333
231,2320,359,918,949,369,966,806,26.9527,3.05964,2.08588,25.8274,1.57842,7.20192,0.30929,-5.17792,0.297942,-3.92704,0.110957,-0.27087
232,2330,359,918,947,368,966,806,26.9527,3.05964,2.14678,25.9372,1.57842,7.20192,0.303608,-5.16169,0.295117,-3.93072,0.101693,-0.265452
233,2340,358,917,946,369,968,805,27.0687,3.09215,2.17733,25.8274,1.51989,7.2441,0.302911,-5.14868,0.306169,-3.92373,0.142894,-0.255982
234,2350,359,917,948,368,967,806,26.9527,3.09215,2.1163,25.9372,1.54912,7.20192,0.308609,-5.1574,0.297989,-3.94489,0.108654,-0.270256
235,2360,359,917,949,368,966,806,26.9527,3.09215,2.08588,25.9372,1.57842,7.20192,0.311444,-5.1655,0.295724,-3.93881,0.101953,-0.271154
236,2370,359,917,947,367,964,804,26.9527,3.09215,2.14678,26.0476,1.63719,7.28638,0.305769,-5.14928,0.295729,-3.89964,0.0770431,-0.242085
237,2380,359,918,947,367,967,806,26.9527,3.05964,2.14678,26.0476,1.54912,7.20192,0.303608,-5.16169,0.295465,-3.95256,0.092262,-0.275232
238,2390,359,917,944,367,966,806,26.9527,3.09215,2.23861,26.0476,1.57842,7.20192,0.29721,-5.12483,0.29201,-3.93035,0.0995082,-0.249676
239,2400,359,918,945,367,963,806,26.9527,3.05964,2.20794,26.0476,1.66667,7.20192,0.297903,-5.14538,0.284665,-3.90421,0.0791538,-0.24669
240,2410,359,918,945,367,968,806,26.9527,3.05964,2.20794,26.0476,1.51989,7.20192,0.297903,-5.14538,0.297406,-3.95451,0.101238,-0.268923
241,2420,358,918,945,366,967,805,27.0687,3.05964,2.20794,26.1585,1.54912,7.2441,0.297911,-5.15291,0.296599,-3.94488,0.0944297,-0.267165
242,2430,359,917,945,366,967,806,26.9527,3.09215,2.20794,26.1585,1.54912,7.20192,0.300069,-5.133,0.292651,-3.95616,0.0877496,-0.264841
243,2440,358,917,945,366,966,806,27.0687,3.09215,2.20794,26.1585,1.57842,7.20192,0.300069,-5.14057,0.290115,-3.94612,0.0982006,-0.26513
244,2450,357,918,945,365,966,806,27.1854,3.05964,2.20794,26.2701,1.57842,7.20192,0.297919,-5.16042,0.287924,-3.95783,0.0944122,-0.280171
245,2460,357,918,945,365,966,806,27.1854,3.05964,2.20794,26.2701,1.57842,7.20192,0.297919,-5.16042,0.287924,-3.95783,0.0944122,-0.280171
246,2470,357,917,945,364,966,806,27.1854,3.09215,2.20794,26.3823,1.57842,7.20192,0.300069,-5.14811,0.285737,-3.96952,0.0852489,-0.280548
247,2480,357,918,946,364,966,806,27.1854,3.05964,2.17733,26.3823,1.57842,7.20192,0.300753,-5.16852,0.286028,-3.97355,0.0782087,-0.290852
248,2490,357,917,948,363,966,807,27.1854,3.09215,2.1163,26.4952,1.57842,7.15985,0.308543,-5.17233,0.280514,-4.00442,0.0678147,-0.309211
249,2500,356,918,948,362,966,806,27.3027,3.05964,2.1163,26.6086,1.57842,7.20192,0.306378,-5.19206,0.282228,-4.0049,0.0606614,-0.316836
250,2510,356,918,946,362,966,806,27.3027,3.05964,2.17733,26.6086,1.57842,7.20192,0.30075,-5.17598,0.281661,-3.99685,0.0651889,-0.30622
251,2520,355,918,946,362,966,806,27.4206,3.05964,2.17733,26.6086,1.57842,7.20192,0.300747,-5.18342,0.281661,-3.99685,0.0801572,-0.31089
252,2530,356,916,945,362,966,806,27.3027,3.12473,2.20794,26.6086,1.57842,7.20192,0.30221,-5.14338,0.281377,-3.99282,0.0769603,-0.290998
253,2540,355,918,945,362,967,807,27.4206,3.05964,2.20794,26.6086,1.54912,7.15985,0.297935,-5.17539,0.279988,-4.01384,0.0900874,-0.317279
254,2550,355,918,945,361,966,806,27.4206,3.05964,2.20794,26.7227,1.57842,7.20192,0.297935,-5.17539,0.279203,-4.00444,0.0683917,-0.310923
255,2560,355,918,945,360,966,807,27.4206,3.05964,2.20794,26.8374,1.57842,7.15985,0.297935,-5.17539,0.273187,-4.02703,0.0576383,-0.323561
256,2570,354,918,946,358,967,808,27.5393,3.05964,2.17733,27.0687,1.54912,7.11788,0.300744,-5.19085,0.267785,-4.07484,0.049711,-0.355817
257,2580,354,917,945,358,965,807,27.5393,3.09215,2.20794,27.0687,1.60777,7.15985,0.300068,-5.17066,0.266448,-4.04023,0.0448201,-0.329603
258,2590,354,918,944,359,966,807,27.5393,3.05964,2.23861,26.9527,1.57842,7.15985,0.295136,-5.17483,0.270766,-4.03453,0.060788,-0.328248
259,2600,354,918,945,359,965,808,27.5393,3.05964,2.20794,26.9527,1.60777,7.11788,0.297943,-5.18285,0.264764,-4.03961,0.0575034,-0.33641
260,2610,354,918,946,359,965,807,27.5393,3.05964,2.17733,26.9527,1.60777,7.15985,0.300744,-5.19085,0.268851,-4.03271,0.0519674,-0.334447
261,2620,354,918,944,359,966,808,27.5393,3.05964,2.23861,26.9527,1.57842,7.11788,0.295136,-5.17483,0.266947,-4.04544,0.064073,-0.335496
262,2630,353,918,944,359,965,806,27.6585,3.05964,2.23861,26.9527,1.60777,7.20192,0.295155,-5.18231,0.27214,-4.01375,0.0682058,-0.321275
263,2640,354,918,945,359,967,807,27.5393,3.05964,2.20794,26.9527,1.54912,7.15985,0.297943,-5.18285,0.273489,-4.04842,0.0628349,-0.337923
264,2650,354,918,945,359,966,807,27.5393,3.05964,2.20794,26.9527,1.57842,7.15985,0.297943,-5.18285,0.271036,-4.03856,0.0585312,-0.333545
265,2660,355,918,945,359,967,807,27.4206,3.05964,2.20794,26.9527,1.54912,7.15985,0.297935,-5.17539,0.273489,-4.04842,0.0478447,-0.333303
266,2670,356,918,944,359,967,806,27.3027,3.05964,2.23861,26.9527,1.54912,7.20192,0.295098,-5.15983,0.277048,-4.03343,0.031878,-0.316095
267,2680,355,918,944,358,965,806,27.4206,3.05964,2.23861,27.0687,1.60777,7.20192,0.295117,-5.16734,0.269994,-4.02533,0.0241177,-0.317359
268,2690,357,918,945,359,966,806,27.1854,3.05964,2.20794,26.9527,1.57842,7.20192,0.297919,-5.16042,0.274868,-4.02761,0.0103765,-0.312405
269,2700,356,917,944,359,966,806,27.3027,3.09215,2.23861,26.9527,1.57842,7.20192,0.297242,-5.14757,0.274594,-4.02359,0.0323191,-0.306788
270,2710,356,918,944,359,966,808,27.3027,3.05964,2.23861,26.9527,1.57842,7.11788,0.295098,-5.15983,0.266947,-4.04544,0.0341374,-0.326259
271,2720,357,918,944,359,965,807,27.1854,3.05964,2.23861,26.9527,1.60777,7.15985,0.295079,-5.1523,0.268316,-4.02468,0.0116328,-0.309983
272,2730,358,917,945,360,966,807,27.0687,3.09215,2.20794,26.8374,1.57842,7.15985,0.300069,-5.14057,0.273187,-4.02703,0.0176349,-0.304736
273,2740,359,918,943,360,963,806,26.9527,3.05964,2.26935,26.8374,1.66667,7.20192,0.292173,-5.12901,0.269091,-3.97844,-0.0136535,-0.273874
274,2750,358,917,944,359,966,807,27.0687,3.09215,2.23861,26.9527,1.57842,7.15985,0.297221,-5.13243,0.270766,-4.03453,0.00583426,-0.30483
275,2760,358,918,942,359,966,806,27.0687,3.05964,2.30016,26.9527,1.57842,7.20192,0.28934,-5.12842,0.274046,-4.01556,0.00239268,-0.291823
276,2770,358,918,944,359,966,807,27.0687,3.05964,2.23861,26.9527,1.57842,7.15985,0.29506,-5.14476,0.270766,-4.03453,0.00106057,-0.309776
277,2780,359,918,945,360,967,807,26.9527,3.05964,2.20794,26.8374,1.54912,7.15985,0.297903,-5.14538,0.275651,-4.03692,0.00231588,-0.309501
278,2790,359,917,945,360,966,806,26.9527,3.09215,2.20794,26.8374,1.57842,7.20192,0.300069,-5.133,0.277034,-4.01604,-0.000499691,-0.292812
279,2800,359,918,945,361,966,805,26.9527,3.05964,2.20794,26.7227,1.57842,7.2441,0.297903,-5.14538,0.283074,-3.99338,0.00545341,-0.285005
280,2810,359,918,946,360,965,807,26.9527,3.05964,2.17733,26.8374,1.60777,7.15985,0.300759,-5.15354,0.270993,-4.02115,-0.00863911,-0.306001
281,2820,360,918,949,361,968,806,26.8374,3.05964,2.08588,26.7227,1.51989,7.20192,0.309326,-5.1705,0.285304,-4.04044,-0.00663864,-0.317906
282,2830,362,918,948,360,965,808,26.6086,3.05964,2.1163,26.8374,1.60777,7.11788,0.306527,-5.14742,0.267689,-4.04017,-0.0544702,-0.31029
283,2840,361,918,948,360,965,806,26.7227,3.05964,2.1163,26.8374,1.60777,7.20192,0.306502,-5.1549,0.275389,-4.01817,-0.0462116,-0.300138
284,2850,361,917,946,360,963,806,26.7227,3.09215,2.17733,26.8374,1.66667,7.20192,0.302944,-5.12604,0.269898,-3.99037,-0.0454078,-0.275657
285,2860,363,917,945,359,965,806,26.4952,3.09215,2.20794,26.9527,1.60777,7.20192,0.30007,-5.10258,0.272412,-4.01776,-0.0779449,-0.275523
286,2870,363,917,945,360,965,805,26.4952,3.09215,2.20794,26.8374,1.60777,7.2441,0.30007,-5.10258,0.278418,-3.99515,-0.067155,-0.262652
287,2880,363,918,947,359,965,806,26.4952,3.05964,2.14678,26.9527,1.60777,7.20192,0.303664,-5.13168,0.272954,-4.02576,-0.0874948,-0.291173
288,2890,364,917,949,359,965,806,26.3823,3.09215,2.08588,26.9527,1.60777,7.20192,0.311665,-5.12806,0.273497,-4.03376,-0.102043,-0.292306
289,2900,365,918,948,360,965,805,26.2701,3.05964,2.1163,26.8374,1.60777,7.2441,0.306602,-5.12489,0.279253,-4.00713,-0.108469,-0.274526
290,2910,365,917,947,360,963,806,26.2701,3.09215,2.14678,26.8374,1.66667,7.20192,0.305903,-5.10394,0.270167,-3.99435,-0.106628,-0.262666
291,2920,365,917,948,361,964,806,26.2701,3.09215,2.1163,26.7227,1.63719,7.20192,0.308809,-5.11224,0.275069,-3.99661,-0.0906256,-0.266944
292,2930,366,918,948,360,965,806,26.1585,3.05964,2.1163,26.8374,1.60777,7.20192,0.306628,-5.11735,0.275389,-4.01817,-0.119875,-0.277399
293,2940,366,918,947,362,965,805,26.1585,3.05964,2.14678,26.6086,1.60777,7.2441,0.303707,-5.109,0.283337,-3.9798,-0.0927579,-0.253561
294,2950,366,916,948,361,966,806,26.1585,3.12473,2.1163,26.7227,1.57842,7.20192,0.311058,-5.09197,0.280044,-4.01651,-0.0916692,-0.266293
295,2960,367,917,944,361,965,805,26.0476,3.09215,2.23861,26.7227,1.60777,7.2441,0.297124,-5.06348,0.280309,-3.97949,-0.109294,-0.233416
296,2970,367,917,948,362,963,805,26.0476,3.09215,2.1163,26.6086,1.66667,7.2441,0.308877,-5.09706,0.278615,-3.96387,-0.113567,-0.24039
297,2980,366,918,949,362,964,805,26.1585,3.05964,2.08588,26.6086,1.63719,7.2441,0.309543,-5.12567,0.281401,-3.97782,-0.101856,-0.259806
298,2990,366,917,947,364,963,804,26.1585,3.09215,2.14678,26.3823,1.66667,7.28638,0.305925,-5.09632,0.286591,-3.92517,-0.0720562,-0.221126
299,3000,366,916,947,363,964,805,26.1585,3.12473,2.14678,26.4952,1.63719,7.2441,0.308144,-5.08364,0.283013,-3.95812,-0.0733505,-0.233539
300,3010,367,918,947,363,965,806,26.0476,3.05964,2.14678,26.4952,1.60777,7.20192,0.303721,-5.10141,0.281621,-3.97925,-0.0901309,-0.250896
301,3020,366,918,948,364,964,804,26.1585,3.05964,2.1163,26.3823,1.63719,7.28638,0.306628,-5.11735,0.289411,-3.93914,-0.0749436,-0.235975
302,3030,367,917,949,364,963,804,26.0476,3.09215,2.08588,26.3823,1.66667,7.28638,0.311799,-5.10541,0.28717,-3.9331,-0.0914148,-0.227217
303,3040,366,917,950,365,963,804,26.1585,3.09215,2.05553,26.2701,1.66667,7.28638,0.31466,-5.12128,0.289657,-3.92523,-0.0652735,-0.231673
304,3050,367,917,949,365,963,803,26.0476,3.09215,2.08588,26.2701,1.66667,7.32877,0.311799,-5.10541,0.293317,-3.90997,-0.0808831,-0.214218
305,3060,367,918,949,365,963,804,26.0476,3.05964,2.08588,26.2701,1.66667,7.28638,0.309579,-5.11815,0.289364,-3.92127,-0.0824864,-0.226718
306,3070,367,918,949,365,962,804,26.0476,3.05964,2.08588,26.2701,1.69621,7.28638,0.309579,-5.11815,0.286819,-3.91122,-0.0868953,-0.222216
307,3080,367,917,950,365,963,804,26.0476,3.09215,2.05553,26.2701,1.66667,7.28638,0.314716,-5.11374,0.289657,-3.92523,-0.07992,-0.227048
308,3090,367,918,953,365,963,803,26.0476,3.05964,1.96485,26.2701,1.66667,7.32877,0.321222,-5.15141,0.294505,-3.9258,-0.0952755,-0.240621
309,3100,367,919,951,364,963,803,26.0476,3.0272,2.02524,26.3823,1.66667,7.32877,0.313199,-5.14757,0.291695,-3.92976,-0.10933,-0.240478
310,3110,367,918,951,365,963,804,26.0476,3.05964,2.02524,26.2701,1.66667,7.28638,0.315413,-5.13481,0.28995,-3.9292,-0.0872227,-0.237435
311,3120,367,918,950,365,961,803,26.0476,3.05964,2.05553,26.2701,1.72581,7.32877,0.312499,-5.12649,0.28851,-3.89383,-0.0970001,-0.215588
312,3130,367,918,952,366,963,804,26.0476,3.05964,1.99501,26.1585,1.66667,7.28638,0.31832,-5.14312,0.292451,-3.92132,-0.0757495,-0.237295
313,3140,367,918,951,366,962,803,26.0476,3.05964,2.02524,26.1585,1.69621,7.32877,0.315413,-5.13481,0.293565,-3.8959,-0.0811501,-0.219928
314,3150,367,918,951,366,963,803,26.0476,3.05964,2.02524,26.1585,1.66667,7.32877,0.315413,-5.13481,0.296131,-3.90599,-0.07673,-0.224438
315,3160,367,918,951,366,963,803,26.0476,3.05964,2.02524,26.1585,1.66667,7.32877,0.315413,-5.13481,0.296131,-3.90599,-0.07673,-0.224438
316,3170,367,918,951,367,963,803,26.0476,3.05964,2.02524,26.0476,1.66667,7.32877,0.315413,-5.13481,0.298356,-3.89407,-0.0629387,-0.218944
317,3180,368,919,953,367,963,804,25.9372,3.0272,1.96485,26.0476,1.66667,7.28638,0.319087,-5.15681,0.294964,-3.91342,-0.0839227,-0.237608
318,3190,368,918,946,365,963,804,25.9372,3.05964,2.17733,26.2701,1.66667,7.28638,0.300785,-5.08537,0.288486,-3.90936,-0.089949,-0.205957
319,3200,369,918,947,367,964,803,25.8274,3.05964,2.14678,26.0476,1.63719,7.32877,0.303749,-5.08618,0.299708,-3.88828,-0.078213,-0.192624
320,3210,368,918,947,367,963,804,25.9372,3.05964,2.14678,26.0476,1.66667,7.28638,0.303735,-5.0938,0.293167,-3.88958,-0.064719,-0.200279
321,3220,368,918,948,367,965,803,25.9372,3.05964,2.1163,26.0476,1.60777,7.32877,0.306678,-5.10221,0.302583,-3.90233,-0.0616054,-0.207171
322,3230,368,918,946,366,964,803,25.9372,3.05964,2.17733,26.1585,1.63719,7.32877,0.300785,-5.08537,0.297182,-3.89621,-0.0750548,-0.197422
323,3240,367,918,947,367,964,804,26.0476,3.05964,2.14678,26.0476,1.63719,7.28638,0.303721,-5.10141,0.295729,-3.89964,-0.0456881,-0.209441
324,3250,369,918,948,366,963,803,25.8274,3.05964,2.1163,26.1585,1.66667,7.32877,0.306704,-5.09462,0.295231,-3.89411,-0.0988123,-0.199063
325,3260,367,917,949,366,966,803,26.0476,3.09215,2.08588,26.1585,1.57842,7.32877,0.311799,-5.10541,0.303211,-3.92825,-0.0538425,-0.222152
326,3270,368,919,947,366,963,803,25.9372,3.0272,2.14678,26.1585,1.66667,7.32877,0.301499,-5.10656,0.29493,-3.89015,-0.0867872,-0.203339
327,3280,368,918,948,366,960,804,25.9372,3.05964,2.1163,26.1585,1.75547,7.28638,0.306678,-5.10221,0.283604,-3.87526,-0.0941803,-0.197654
328,3290,368,918,948,366,965,803,25.9372,3.05964,2.1163,26.1585,1.60777,7.32877,0.306678,-5.10221,0.300345,-3.9142,-0.0754152,-0.212691
329,3300,368,918,946,366,963,804,25.9372,3.05964,2.17733,26.1585,1.66667,7.28638,0.300785,-5.08537,0.290674,-3.89749,-0.0761274,-0.200412
330,3310,369,916,947,365,964,804,25.8274,3.12473,2.14678,26.2701,1.63719,7.28638,0.308237,-5.06058,0.291318,-3.92335,-0.0925837,-0.201149
331,3320,368,917,947,365,964,804,25.9372,3.09215,2.14678,26.2701,1.63719,7.28638,0.30597,-5.08104,0.291318,-3.92335,-0.0829941,-0.21081
